"seqnames"	"start"	"end"	"width"	"strand"	"pvalue"	"qvalue"	"meth.diff"	"p_fdr"	"WHPX_id"	"source"	"type"	"score"	"phase"	"ID"	"Name"	"Parent"	"Derives_from"	"X3_prime_partial"	"X5_prime_partial"	"gene_id"	"Target"
"utg10"	57674	57674	1	"*"	0.420712579793214	0.0944420411983015	11.026936026936	0.57878206871728	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"8529"	"NA"	"983"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-13870 1 1006"
"utg10"	57696	57696	1	"*"	0.2184352586456	0.0944420411983015	10.3988603988604	0.473047085937183	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"8529"	"NA"	"983"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-13870 1 1006"
"utg10"	57718	57718	1	"*"	0.102293904672654	0.0944420411983015	17.0918367346939	0.473047085937183	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"8529"	"NA"	"983"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-13870 1 1006"
"utg10"	57720	57720	1	"*"	0.128362847178922	0.0944420411983015	16.7017543859649	0.473047085937183	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"8529"	"NA"	"983"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-13870 1 1006"
"utg10"	57724	57724	1	"*"	0.141962659081101	0.0944420411983015	15.3956319369853	0.473047085937183	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"8529"	"NA"	"983"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-13870 1 1006"
"utg10"	57774	57774	1	"*"	0.0496908685432219	0.0944420411983015	18.2503770739065	0.473047085937183	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"8529"	"NA"	"983"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-13870 1 1006"
"utg10"	338515	338515	1	"*"	0.33070164992966	0.0944420411983015	9.67741935483871	0.526465175834811	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"6236"	"NA"	"1746"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-4869 535 1273"
"utg10"	338536	338536	1	"*"	0.207510800168091	0.0944420411983015	9.67741935483871	0.473047085937183	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"6236"	"NA"	"1746"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-4869 535 1273"
"utg10"	338546	338546	1	"*"	0.243858992621501	0.0944420411983015	6.45161290322581	0.473047085937183	"WHPX01000001.1"	"RepeatMasker"	"dispersed_repeat"	"6236"	"NA"	"1746"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-4869 535 1273"
"utg1002"	94427	94427	1	"*"	0.225983829199809	0.0944420411983015	5.26315789473684	0.473047085937183	"WHPX01000002.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg1002.6"	"EVM prediction utg1002.6"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
